,image,station,label
45030,45031.jpg,dn_20210122,Neoceratium pentagonum
45032,45033.jpg,dn_20210111,detritus
45035,45036.jpg,dn_20210114,Neoceratium pentagonum
45048,45049.jpg,dn_20210122,detritus
45059,45060.jpg,dn_20210122,detritus
45079,45080.jpg,hsn_20210120_4k,transparent
45082,45083.jpg,hsn_20210120_4k,dry
45086,45087.jpg,dn_20210111,detritus
45097,45098.jpg,dn_20210111,Pyrocystaceae
45101,45102.jpg,dn_20210122,detritus
45143,45144.jpg,dn_20210111,round cells
45151,45152.jpg,hsn_20210120_4k,Diatoma
45152,45153.jpg,dn_20210114,Steenstrupiella
45161,45162.jpg,dn_20210111,artefact
45164,45165.jpg,dn_20210122,round cells
45165,45166.jpg,dn_20210111,Cyanobacteria
45172,45173.jpg,hsn_20210120_4k,detritus
45179,45180.jpg,dn_20210111,lightrods
45186,45187.jpg,dn_20210111,round cells
45187,45188.jpg,hsn_20201227,Chaetoceros
45190,45191.jpg,dn_20210122,Cyanobacteria
45194,45195.jpg,dn_20210122,Gonyaulacales
45200,45201.jpg,hsn_20201227,detritus
45202,45203.jpg,dn_20210111,detritus
45203,45204.jpg,dn_20210122,detritus
45205,45206.jpg,hsn_20201227,Chaetoceros
45208,45209.jpg,hsn_20201227,Diatoma
45219,45220.jpg,hsn_20210120_4k,Cyanobacteria
45225,45226.jpg,hsn_20210120_4k,detritus
45254,45255.jpg,dn_20210111,artefact
45264,45265.jpg,hsn_20210120_4k,Diatoma
45280,45281.jpg,hsn_20201227,nauplii
45283,45284.jpg,dn_20210114,detritus
45284,45285.jpg,dn_20210122,Cyanobacteria
45286,45287.jpg,dn_20210111,detritus
45313,45314.jpg,dn_20210111,Eucampia
45323,45324.jpg,hsn_20210120_4k,detritus
45325,45326.jpg,dn_20210122,Diatoma
45342,45343.jpg,dn_20210111,Steenstrupiella
45347,45348.jpg,dn_20210122,detritus
45356,45357.jpg,dn_20210122,Cyanobacteria
45359,45360.jpg,dn_20210114,other
45360,45361.jpg,dn_20210111,detritus
45368,45369.jpg,dn_20210122,Cyanobacteria
45377,45378.jpg,dn_20210114,detritus
45379,45380.jpg,hsn_20201227,Neoceratium tripos
45380,45381.jpg,dn_20210114,Rhabdonella
45384,45385.jpg,hsn_20201227,part<Crustacea
45404,45405.jpg,hsn_20201227,detritus
45406,45407.jpg,hsn_20201227,detritus
45418,45419.jpg,dn_20210114,Rhabdonella
45419,45420.jpg,dn_20210122,round cells
45423,45424.jpg,hsn_20201227,round cells
45468,45469.jpg,hsn_20210120_4k,Diatoma
45478,45479.jpg,dn_20210122,Cyanobacteria
45491,45492.jpg,dn_20210111,detritus
45494,45495.jpg,dn_20210122,Cyanobacteria
45514,45515.jpg,dn_20210122,Cyanobacteria
45520,45521.jpg,dn_20210111,round cells
45540,45541.jpg,dn_20210114,Ciliophora
45541,45542.jpg,hsn_20210120_4k,Diatoma
45551,45552.jpg,hsn_20210120_4k,Diatoma
45559,45560.jpg,dn_20210114,Chaetoceros
45584,45585.jpg,dn_20210122,other
45588,45589.jpg,dn_20210114,detritus
45602,45603.jpg,dn_20210122,Cyanobacteria
45624,45625.jpg,dn_20210111,detritus
45627,45628.jpg,hsn_20210120_4k,detritus
45629,45630.jpg,dn_20210122,Diatoma
45637,45638.jpg,dn_20210122,Eucampia
45652,45653.jpg,dn_20210122,Cyanobacteria
45656,45657.jpg,dn_20210111,rods
45664,45665.jpg,dn_20210114,Neoceratium tripos
45669,45670.jpg,dn_20210122,detritus
45686,45687.jpg,hsn_20210120_4k,dry
45688,45689.jpg,dn_20210111,Rhizosolenia
45690,45691.jpg,hsn_20210120_4k,Diatoma
45703,45704.jpg,dn_20210111,detritus
45708,45709.jpg,hsn_20201227,Chaetoceros
45719,45720.jpg,dn_20210111,detritus
45726,45727.jpg,dn_20210122,Cyanobacteria
45731,45732.jpg,dn_20210111,Nassellaria
45732,45733.jpg,dn_20210122,multiple<other
45738,45739.jpg,dn_20210114,round cells
45740,45741.jpg,dn_20210122,detritus
45760,45761.jpg,dn_20210111,Podolampas
45768,45769.jpg,dn_20210122,transparent
45772,45773.jpg,dn_20210111,Rhizaria
45783,45784.jpg,dn_20210111,detritus
45801,45802.jpg,dn_20210114,round cells
45802,45803.jpg,dn_20210114,detritus
45829,45830.jpg,hsn_20210120_4k,dry
45836,45837.jpg,hsn_20210120_4k,rods
45838,45839.jpg,dn_20210111,detritus
45849,45850.jpg,hsn_20210120_4k,Hemiaulus
45871,45872.jpg,dn_20210111,detritus
45891,45892.jpg,hsn_20210120_4k,Diatoma
45892,45893.jpg,dn_20210122,Cyanobacteria
45903,45904.jpg,hsn_20210120_4k,Eucampia
45912,45913.jpg,hsn_20210120_4k,dry
45923,45924.jpg,hsn_20210120_4k,Cyanobacteria
45942,45943.jpg,dn_20210111,artefact
45958,45959.jpg,dn_20210111,detritus
45959,45960.jpg,dn_20210111,detritus
45965,45966.jpg,hsn_20201227,detritus
45966,45967.jpg,dn_20210122,detritus
45974,45975.jpg,hsn_20210120_4k,detritus
45979,45980.jpg,hsn_20201227,detritus
45990,45991.jpg,hsn_20210120_4k,detritus
46003,46004.jpg,dn_20210122,Cyanobacteria
46019,46020.jpg,hsn_20201227,Chaetoceros
46032,46033.jpg,dn_20210111,Codonellidae
46033,46034.jpg,dn_20210122,detritus
46035,46036.jpg,dn_20210111,Cyanobacteria
46045,46046.jpg,dn_20210111,Cyanobacteria
46074,46075.jpg,dn_20210111,Cyanobacteria
46081,46082.jpg,hsn_20210120_4k,dry
46087,46088.jpg,dn_20210114,detritus
46092,46093.jpg,dn_20210111,Diatoma
46094,46095.jpg,dn_20210111,detritus
46100,46101.jpg,dn_20210111,part<Crustacea
46102,46103.jpg,hsn_20201227,part<Crustacea
46117,46118.jpg,dn_20210122,Cyanobacteria
46122,46123.jpg,hsn_20210120_4k,multiple<Diatoma
46123,46124.jpg,dn_20210111,detritus
46126,46127.jpg,hsn_20210120_4k,detritus
46146,46147.jpg,dn_20210111,Cyanobacteria
46167,46168.jpg,hsn_20210120_4k,dry
46180,46181.jpg,hsn_20210120_4k,Cyanobacteria
46201,46202.jpg,dn_20210111,detritus
46205,46206.jpg,dn_20210114,round cells
46206,46207.jpg,dn_20210111,detritus
46213,46214.jpg,dn_20210122,detritus
46229,46230.jpg,hsn_20210120_4k,detritus
46231,46232.jpg,hsn_20210120_4k,Diatoma
46243,46244.jpg,hsn_20210120_4k,Diatoma
46248,46249.jpg,hsn_20201227,Neoceratium fusus
46257,46258.jpg,dn_20210111,Acantharia
46266,46267.jpg,dn_20210114,part<Crustacea
46277,46278.jpg,dn_20210122,Cyanobacteria
46287,46288.jpg,dn_20210111,Neoceratium pentagonum
46293,46294.jpg,dn_20210111,detritus
46295,46296.jpg,hsn_20210120_4k,Cyanobacteria
46297,46298.jpg,dn_20210114,multiple<other
46321,46322.jpg,dn_20210111,Cyanobacteria
46327,46328.jpg,dn_20210114,detritus
46333,46334.jpg,hsn_20201227,detritus
46343,46344.jpg,hsn_20201227,Rhizaria
46363,46364.jpg,dn_20210122,detritus
46371,46372.jpg,hsn_20201227,Copepoda
46376,46377.jpg,hsn_20201227,Rhizaria
46383,46384.jpg,hsn_20201227,nauplii
46398,46399.jpg,hsn_20201227,detritus
46411,46412.jpg,dn_20210122,detritus
46416,46417.jpg,dn_20210111,detritus
46418,46419.jpg,hsn_20201227,Calanoida
46419,46420.jpg,hsn_20210120_4k,Diatoma
46441,46442.jpg,dn_20210111,Steenstrupiella
46445,46446.jpg,dn_20210111,detritus
46447,46448.jpg,dn_20210111,detritus
46449,46450.jpg,dn_20210111,dry
46467,46468.jpg,dn_20210122,Cyanobacteria
46474,46475.jpg,dn_20210122,detritus
46476,46477.jpg,dn_20210122,Cyanobacteria
46478,46479.jpg,dn_20210122,part<Crustacea
46480,46481.jpg,hsn_20201227,pennate
46502,46503.jpg,dn_20210111,Steenstrupiella
46517,46518.jpg,dn_20210114,detritus
46519,46520.jpg,dn_20210111,detritus
46530,46531.jpg,dn_20210114,Climacodium
46544,46545.jpg,dn_20210122,Eucampia
46558,46559.jpg,dn_20210111,detritus
46599,46600.jpg,dn_20210114,round cells
46611,46612.jpg,dn_20210111,detritus
46613,46614.jpg,dn_20210111,Cyanobacteria
46630,46631.jpg,dn_20210122,part<Crustacea
46639,46640.jpg,dn_20210114,detritus
46654,46655.jpg,dn_20210122,Eucampia
46657,46658.jpg,dn_20210122,Cyanobacteria
46680,46681.jpg,dn_20210122,detritus
46681,46682.jpg,dn_20210122,Cyanobacteria
46690,46691.jpg,dn_20210122,Cyanobacteria
46715,46716.jpg,dn_20210122,Cyanobacteria
46724,46725.jpg,hsn_20201227,detritus
46726,46727.jpg,hsn_20201227,transparent
46728,46729.jpg,dn_20210122,detritus
46742,46743.jpg,hsn_20210120_4k,detritus
46747,46748.jpg,dn_20210111,detritus
46758,46759.jpg,dn_20210111,detritus
46761,46762.jpg,dn_20210114,detritus
46776,46777.jpg,dn_20210111,detritus
46781,46782.jpg,dn_20210111,detritus
46788,46789.jpg,hsn_20210120_4k,detritus
46802,46803.jpg,dn_20210122,Eucampia
46810,46811.jpg,hsn_20210120_4k,transparent
46816,46817.jpg,hsn_20201227,Rhizaria
46826,46827.jpg,hsn_20210120_4k,Diatoma
46847,46848.jpg,dn_20210122,Cyanobacteria
46856,46857.jpg,dn_20210114,round cells
46875,46876.jpg,dn_20210114,Neoceratium pentagonum
46881,46882.jpg,dn_20210114,Chaetoceros
46890,46891.jpg,dn_20210122,detritus
46896,46897.jpg,dn_20210114,artefact
46903,46904.jpg,dn_20210111,detritus
46916,46917.jpg,dn_20210114,Neoceratium pentagonum
46920,46921.jpg,dn_20210122,Cyanobacteria
46928,46929.jpg,dn_20210111,detritus
46931,46932.jpg,hsn_20210120_4k,dry
46936,46937.jpg,dn_20210111,Codonellidae
46938,46939.jpg,dn_20210122,Cyanobacteria
46954,46955.jpg,hsn_20210120_4k,Hemiaulus
46956,46957.jpg,dn_20210122,Cyanobacteria
46963,46964.jpg,dn_20210111,other
46972,46973.jpg,dn_20210111,multiple<other
46981,46982.jpg,hsn_20201227,detritus
46997,46998.jpg,dn_20210111,detritus
47006,47007.jpg,dn_20210122,detritus
47014,47015.jpg,dn_20210114,detritus
47019,47020.jpg,dn_20210111,lightrods
47029,47030.jpg,hsn_20201227,part<Crustacea
47034,47035.jpg,dn_20210114,part<Crustacea
47043,47044.jpg,dn_20210111,Cyanobacteria
47044,47045.jpg,dn_20210114,Neoceratium pentagonum
47045,47046.jpg,dn_20210122,Cyanobacteria
47047,47048.jpg,dn_20210114,Rhizosolenia
47051,47052.jpg,dn_20210111,detritus
47075,47076.jpg,dn_20210122,Cyanobacteria
47076,47077.jpg,dn_20210122,Cyanobacteria
47082,47083.jpg,dn_20210111,detritus
47092,47093.jpg,dn_20210111,Cyanobacteria
47094,47095.jpg,dn_20210111,detritus
47103,47104.jpg,dn_20210122,Cyanobacteria
47125,47126.jpg,dn_20210111,detritus
47133,47134.jpg,hsn_20201227,detritus
47145,47146.jpg,dn_20210111,detritus
47164,47165.jpg,dn_20210114,Chaetoceros
47173,47174.jpg,dn_20210114,round cells
47183,47184.jpg,dn_20210111,detritus
47191,47192.jpg,hsn_20210120_4k,Diatoma
47223,47224.jpg,dn_20210114,round cells
47242,47243.jpg,hsn_20210120_4k,detritus
47246,47247.jpg,dn_20210122,Eucampia
47271,47272.jpg,dn_20210111,detritus
47273,47274.jpg,dn_20210111,detritus
47279,47280.jpg,dn_20210114,round cells
47280,47281.jpg,dn_20210122,detritus
47287,47288.jpg,dn_20210114,Dinophyceae X
47288,47289.jpg,hsn_20201227,Neoceratium fusus
47314,47315.jpg,hsn_20201227,detritus
47333,47334.jpg,dn_20210122,detritus
47338,47339.jpg,dn_20210122,Cyanobacteria
47344,47345.jpg,hsn_20201227,Chaetoceros
47359,47360.jpg,dn_20210114,detritus
47368,47369.jpg,hsn_20201227,Coscinodiscophycidae
47371,47372.jpg,hsn_20210120_4k,Diatoma
47422,47423.jpg,hsn_20201227,lightrods
47424,47425.jpg,dn_20210111,detritus
47434,47435.jpg,dn_20210111,dry
47446,47447.jpg,hsn_20210120_4k,detritus
47448,47449.jpg,dn_20210122,round cells
47472,47473.jpg,dn_20210111,Eutintinnus
47475,47476.jpg,dn_20210111,detritus
47479,47480.jpg,hsn_20201227,rods
47490,47491.jpg,dn_20210122,Cyanobacteria
47497,47498.jpg,dn_20210111,detritus
47503,47504.jpg,dn_20210122,Cyanobacteria
47524,47525.jpg,hsn_20201227,nauplii
47539,47540.jpg,dn_20210111,detritus
47542,47543.jpg,hsn_20210120_4k,Cyanobacteria
47564,47565.jpg,hsn_20210120_4k,Cyanobacteria
47590,47591.jpg,dn_20210122,Cyanobacteria
47600,47601.jpg,hsn_20210120_4k,Diatoma
47602,47603.jpg,dn_20210122,Cyanobacteria
47612,47613.jpg,dn_20210111,Amphibelone
47629,47630.jpg,dn_20210111,round cells
47641,47642.jpg,dn_20210111,Chaetoceros
47642,47643.jpg,hsn_20201227,Copepoda
47648,47649.jpg,dn_20210111,detritus
47653,47654.jpg,dn_20210111,transparent
47658,47659.jpg,dn_20210122,Cyanobacteria
47662,47663.jpg,dn_20210114,detritus
47672,47673.jpg,hsn_20201227,detritus
47693,47694.jpg,dn_20210122,part<Crustacea
47700,47701.jpg,hsn_20210120_4k,Diatoma
47704,47705.jpg,dn_20210122,Cyanobacteria
47717,47718.jpg,dn_20210111,artefact
47735,47736.jpg,hsn_20210120_4k,Diatoma
47766,47767.jpg,dn_20210111,Steenstrupiella
47774,47775.jpg,dn_20210111,detritus
47775,47776.jpg,dn_20210122,detritus
47783,47784.jpg,hsn_20210120_4k,detritus
47788,47789.jpg,dn_20210111,part<Crustacea
47797,47798.jpg,hsn_20210120_4k,Cyanobacteria
47805,47806.jpg,dn_20210111,detritus
47806,47807.jpg,hsn_20201227,nauplii
47821,47822.jpg,hsn_20210120_4k,Diatoma
47825,47826.jpg,dn_20210111,round cells
47827,47828.jpg,dn_20210111,Steenstrupiella
47831,47832.jpg,dn_20210114,detritus
47833,47834.jpg,dn_20210111,detritus
47834,47835.jpg,hsn_20201227,Neoceratium fusus
47835,47836.jpg,hsn_20210120_4k,Diatoma
47864,47865.jpg,dn_20210111,detritus
47881,47882.jpg,dn_20210111,Cyanobacteria
47882,47883.jpg,dn_20210122,detritus
47891,47892.jpg,dn_20210114,round cells
47910,47911.jpg,dn_20210111,artefact
47911,47912.jpg,dn_20210111,detritus
47928,47929.jpg,dn_20210122,detritus
47944,47945.jpg,dn_20210122,Cyanobacteria
47945,47946.jpg,dn_20210111,detritus
47957,47958.jpg,dn_20210111,detritus
47961,47962.jpg,hsn_20210120_4k,Cyanobacteria
47965,47966.jpg,dn_20210111,Dictyochophyceae
47976,47977.jpg,hsn_20210120_4k,transparent
47989,47990.jpg,dn_20210114,detritus
47998,47999.jpg,hsn_20201227,Diatoma
48019,48020.jpg,dn_20210111,detritus
48032,48033.jpg,dn_20210111,detritus
48033,48034.jpg,dn_20210114,detritus
48054,48055.jpg,dn_20210111,detritus
48063,48064.jpg,dn_20210111,transparent
48078,48079.jpg,dn_20210122,Cyanobacteria
48088,48089.jpg,dn_20210111,detritus
48089,48090.jpg,dn_20210111,detritus
48091,48092.jpg,dn_20210111,artefact
48092,48093.jpg,dn_20210114,detritus
48096,48097.jpg,dn_20210122,multiple<other
48098,48099.jpg,hsn_20210120_4k,detritus
48123,48124.jpg,hsn_20210120_4k,Diatoma
48124,48125.jpg,dn_20210111,detritus
48129,48130.jpg,dn_20210111,round cells
48133,48134.jpg,dn_20210111,detritus
48134,48135.jpg,hsn_20210120_4k,detritus
48146,48147.jpg,dn_20210111,Cyanobacteria
48150,48151.jpg,dn_20210111,detritus
48152,48153.jpg,dn_20210122,round cells
48157,48158.jpg,dn_20210114,detritus
48160,48161.jpg,dn_20210111,Cyanobacteria
48162,48163.jpg,hsn_20210120_4k,Cyanobacteria
48163,48164.jpg,dn_20210122,ghost
48165,48166.jpg,hsn_20210120_4k,ghost
48183,48184.jpg,dn_20210114,detritus
48202,48203.jpg,dn_20210111,Salpingella
48231,48232.jpg,dn_20210111,dry
48232,48233.jpg,hsn_20201227,detritus
48265,48266.jpg,dn_20210122,Cyanobacteria
48306,48307.jpg,dn_20210111,detritus
48307,48308.jpg,hsn_20201227,nauplii
48313,48314.jpg,hsn_20210120_4k,dry
48321,48322.jpg,dn_20210122,nauplii
48333,48334.jpg,hsn_20210120_4k,Hemiaulus
48345,48346.jpg,dn_20210111,detritus
48390,48391.jpg,dn_20210111,detritus
48402,48403.jpg,dn_20210111,Rhabdonella
48404,48405.jpg,hsn_20210120_4k,Cyanobacteria
48422,48423.jpg,dn_20210111,detritus
48429,48430.jpg,dn_20210111,detritus
48431,48432.jpg,hsn_20210120_4k,detritus
48443,48444.jpg,dn_20210122,Cyanobacteria
48444,48445.jpg,dn_20210122,detritus
48455,48456.jpg,hsn_20210120_4k,detritus
48457,48458.jpg,dn_20210114,detritus
48474,48475.jpg,dn_20210122,Cyanobacteria
48490,48491.jpg,dn_20210122,detritus
48509,48510.jpg,dn_20210122,detritus
48515,48516.jpg,dn_20210111,Steenstrupiella
48519,48520.jpg,dn_20210111,Diatoma
48533,48534.jpg,dn_20210111,Cyanobacteria
48547,48548.jpg,hsn_20201227,Eutintinnus
48611,48612.jpg,dn_20210114,Chaetoceros
48614,48615.jpg,dn_20210114,detritus
48625,48626.jpg,dn_20210122,Cyanobacteria
48627,48628.jpg,hsn_20210120_4k,detritus
48636,48637.jpg,dn_20210114,Eutintinnus
48637,48638.jpg,hsn_20210120_4k,Diatoma
48654,48655.jpg,dn_20210111,detritus
48689,48690.jpg,dn_20210111,Cyanobacteria
48690,48691.jpg,dn_20210122,round cells
48705,48706.jpg,dn_20210111,detritus
48706,48707.jpg,hsn_20210120_4k,Diatoma
48714,48715.jpg,hsn_20201227,part<Crustacea
48715,48716.jpg,hsn_20210120_4k,Cyanobacteria
48725,48726.jpg,hsn_20210120_4k,artefact
48744,48745.jpg,hsn_20201227,nauplii
48751,48752.jpg,hsn_20201227,detritus
48775,48776.jpg,dn_20210122,round cells
48780,48781.jpg,dn_20210122,Cyanobacteria
48792,48793.jpg,hsn_20201227,detritus
48793,48794.jpg,dn_20210111,Codonellidae
48799,48800.jpg,hsn_20210120_4k,detritus
48843,48844.jpg,dn_20210111,detritus
48857,48858.jpg,dn_20210114,detritus
48864,48865.jpg,hsn_20210120_4k,dry
48866,48867.jpg,hsn_20210120_4k,Diatoma
48867,48868.jpg,dn_20210122,detritus
48885,48886.jpg,hsn_20210120_4k,Diatoma
48888,48889.jpg,dn_20210122,Cyanobacteria
48890,48891.jpg,dn_20210111,Chaetoceros
48895,48896.jpg,dn_20210111,Cyanobacteria
48899,48900.jpg,hsn_20201227,Neoceratium fusus
48904,48905.jpg,dn_20210114,Neoceratium tripos
48925,48926.jpg,dn_20210122,Cyanobacteria
48933,48934.jpg,dn_20210111,detritus
48946,48947.jpg,dn_20210122,detritus
48956,48957.jpg,hsn_20210120_4k,detritus
48959,48960.jpg,dn_20210111,detritus
48972,48973.jpg,dn_20210114,detritus
48973,48974.jpg,dn_20210114,detritus
48981,48982.jpg,dn_20210122,Neoceratium pentagonum
48982,48983.jpg,hsn_20201227,detritus
48993,48994.jpg,dn_20210111,detritus
48996,48997.jpg,dn_20210111,Cyanobacteria
48997,48998.jpg,hsn_20201227,Eucampia
49007,49008.jpg,dn_20210111,Cyanobacteria
49037,49038.jpg,dn_20210114,detritus
49038,49039.jpg,dn_20210111,round cells
49047,49048.jpg,dn_20210111,Cyanobacteria
49049,49050.jpg,dn_20210122,round cells
49050,49051.jpg,dn_20210114,detritus
49058,49059.jpg,hsn_20201227,Neoceratium fusus
49069,49070.jpg,dn_20210111,detritus
49080,49081.jpg,hsn_20201227,Pyrocystaceae
49104,49105.jpg,dn_20210111,Cyanobacteria
49107,49108.jpg,dn_20210122,multiple<other
49123,49124.jpg,dn_20210122,Cyanobacteria
49145,49146.jpg,dn_20210111,multiple<other
49155,49156.jpg,dn_20210111,detritus
49158,49159.jpg,dn_20210114,part<Crustacea
49159,49160.jpg,dn_20210114,detritus
49173,49174.jpg,dn_20210111,detritus
49175,49176.jpg,dn_20210122,detritus
49177,49178.jpg,dn_20210111,round cells
49178,49179.jpg,hsn_20201227,transparent
49195,49196.jpg,hsn_20201227,detritus
49207,49208.jpg,dn_20210111,Acantharia
49209,49210.jpg,hsn_20210120_4k,detritus
49218,49219.jpg,dn_20210122,detritus
49227,49228.jpg,dn_20210111,multiple<other
49239,49240.jpg,dn_20210111,detritus
49247,49248.jpg,dn_20210114,detritus
49249,49250.jpg,dn_20210122,detritus
49250,49251.jpg,dn_20210111,Cyanobacteria
49252,49253.jpg,hsn_20201227,Copepoda
49254,49255.jpg,dn_20210114,detritus
49273,49274.jpg,hsn_20201227,Chaetoceros
49277,49278.jpg,dn_20210111,Cyanobacteria
49289,49290.jpg,dn_20210111,detritus
49299,49300.jpg,dn_20210111,part<Crustacea
49303,49304.jpg,dn_20210111,detritus
49309,49310.jpg,dn_20210122,Copepoda
49316,49317.jpg,dn_20210114,part<Crustacea
49327,49328.jpg,dn_20210111,part<Crustacea
49333,49334.jpg,hsn_20201227,part<Crustacea
49336,49337.jpg,hsn_20210120_4k,Cyanobacteria
49338,49339.jpg,dn_20210111,detritus
49349,49350.jpg,dn_20210111,detritus
49367,49368.jpg,dn_20210111,detritus
49388,49389.jpg,hsn_20210120_4k,detritus
49400,49401.jpg,dn_20210111,detritus
49403,49404.jpg,hsn_20201227,Calanoida
49407,49408.jpg,dn_20210114,Epiplocylis
49408,49409.jpg,dn_20210111,dry
49411,49412.jpg,dn_20210111,Cyanobacteria
49413,49414.jpg,hsn_20210120_4k,detritus
49417,49418.jpg,dn_20210122,Cyanobacteria
49421,49422.jpg,hsn_20210120_4k,dry
49445,49446.jpg,hsn_20201227,Neoceratium furca
49455,49456.jpg,hsn_20210120_4k,Cyanobacteria
49480,49481.jpg,dn_20210122,detritus
49512,49513.jpg,dn_20210111,artefact
49518,49519.jpg,dn_20210122,round cells
49523,49524.jpg,dn_20210111,Steenstrupiella
49525,49526.jpg,hsn_20210120_4k,detritus
49527,49528.jpg,hsn_20210120_4k,detritus
49533,49534.jpg,hsn_20210120_4k,Cyanobacteria
49543,49544.jpg,dn_20210111,artefact
49549,49550.jpg,hsn_20201227,detritus
49564,49565.jpg,dn_20210111,detritus
49579,49580.jpg,dn_20210111,Cyanobacteria
49588,49589.jpg,dn_20210111,Pyrocystaceae
49594,49595.jpg,dn_20210114,detritus
49605,49606.jpg,hsn_20201227,part<Crustacea
49611,49612.jpg,dn_20210111,detritus
49613,49614.jpg,dn_20210111,detritus
49625,49626.jpg,hsn_20201227,detritus
49632,49633.jpg,dn_20210111,detritus
49633,49634.jpg,dn_20210122,Cyanobacteria
49638,49639.jpg,dn_20210122,Cyanobacteria
49659,49660.jpg,dn_20210111,Cyanobacteria
49666,49667.jpg,dn_20210122,detritus
49670,49671.jpg,dn_20210111,Steenstrupiella
49675,49676.jpg,dn_20210111,detritus
49680,49681.jpg,dn_20210111,lightrods
49683,49684.jpg,hsn_20201227,detritus
49745,49746.jpg,hsn_20201227,detritus
49749,49750.jpg,dn_20210114,artefact
49756,49757.jpg,dn_20210122,Diatoma
49762,49763.jpg,dn_20210122,detritus
49783,49784.jpg,dn_20210114,round cells
49784,49785.jpg,dn_20210111,round cells
49799,49800.jpg,hsn_20210120_4k,detritus
49800,49801.jpg,dn_20210111,detritus
49813,49814.jpg,hsn_20201227,Chaetoceros
49825,49826.jpg,dn_20210111,detritus
49827,49828.jpg,dn_20210111,detritus
49828,49829.jpg,dn_20210111,artefact
49846,49847.jpg,dn_20210111,detritus
49878,49879.jpg,dn_20210111,Copepoda
49883,49884.jpg,dn_20210114,detritus
49884,49885.jpg,dn_20210111,detritus
49894,49895.jpg,dn_20210111,dry
49903,49904.jpg,dn_20210111,detritus
49912,49913.jpg,dn_20210114,detritus
49921,49922.jpg,dn_20210111,detritus
49924,49925.jpg,hsn_20201227,transparent
49943,49944.jpg,dn_20210114,multiple<other
49954,49955.jpg,dn_20210122,detritus
49955,49956.jpg,dn_20210111,detritus
49974,49975.jpg,hsn_20201227,Neoceratium furca
49985,49986.jpg,dn_20210122,detritus
49989,49990.jpg,dn_20210114,elongated cells
49994,49995.jpg,dn_20210114,Eucampia
50032,50033.jpg,dn_20210122,Cyanobacteria
50045,50046.jpg,dn_20210111,Cyanobacteria
50049,50050.jpg,dn_20210111,Acantharia
50074,50075.jpg,dn_20210114,detritus
50075,50076.jpg,dn_20210114,Neoceratium pentagonum
50087,50088.jpg,dn_20210111,Rhizaria
50099,50100.jpg,hsn_20210120_4k,part<Crustacea
50112,50113.jpg,dn_20210111,detritus
50165,50166.jpg,dn_20210114,cup like
50167,50168.jpg,dn_20210111,detritus
50171,50172.jpg,dn_20210122,Cyanobacteria
50173,50174.jpg,hsn_20201227,Undellidae
50186,50187.jpg,hsn_20201227,Copepoda
50203,50204.jpg,dn_20210114,Climacodium
50209,50210.jpg,dn_20210111,Cyanobacteria
50211,50212.jpg,dn_20210111,Cyanobacteria
50239,50240.jpg,dn_20210122,Cyanobacteria
50258,50259.jpg,dn_20210122,detritus
